,Time,DayOfWeek,Motion,Acceleration,Temperature,time_transformed,label
91558,09:46:52.974,6,inactive,inactive,64,35212.974,0
91559,09:47:15.738,6,inactive,inactive,72,35235.738,0
91560,09:47:27.192,6,inactive,inactive,75,35247.192,0
91561,09:47:30.485,6,active,active,75,35250.485,0
91562,09:47:43.508,6,active,active,73,35263.508,0
91563,09:47:44.07,6,inactive,inactive,70,35264.07,0
91564,09:47:51.452,6,inactive,inactive,75,35271.452,0
91565,09:47:51.533,6,inactive,active,73,35271.533,0
91566,09:47:57.389,6,inactive,inactive,77,35277.389,0
91567,09:48:0.124,6,inactive,inactive,73,35280.124,0
91568,09:48:18.202,6,inactive,inactive,73,35298.202,0
91569,09:48:42.454,6,inactive,inactive,80,35322.454,0
91570,09:48:43.441,6,inactive,inactive,69,35323.441,0
91571,09:48:44.757,6,inactive,inactive,75,35324.757,0
91572,09:48:57.171,6,inactive,inactive,67,35337.171,0
91573,09:49:0.748,6,inactive,inactive,73,35340.748,0
91574,09:49:3.254,6,inactive,inactive,69,35343.254,0
91575,09:49:11.53,6,inactive,inactive,74,35351.53,0
91576,09:49:12.944,6,inactive,inactive,74,35352.944,0
91577,09:49:13.55,6,inactive,inactive,77,35353.55,0
91578,09:49:21.459,6,inactive,inactive,74,35361.459,0
91579,09:49:29.536,6,inactive,inactive,73,35369.536,0
91580,09:49:31.645,6,inactive,inactive,72,35371.645,0
91581,09:49:37.174,6,active,active,73,35377.174,0
91582,09:49:38.149,6,active,active,72,35378.149,0
91583,09:49:43.022,6,inactive,inactive,74,35383.022,0
91584,09:49:51.792,6,inactive,active,75,35391.792,0
91585,09:50:2.181,6,inactive,inactive,75,35402.181,0
91586,09:50:6.142,6,inactive,inactive,67,35406.142,0
91587,09:50:16.059,6,active,active,74,35416.059,0
91588,09:50:28.958,6,inactive,inactive,73,35428.958,0
91589,09:50:36.459,6,inactive,inactive,70,35436.459,0
91590,09:50:39.212,6,inactive,inactive,73,35439.212,0
91591,09:50:49.955,6,inactive,inactive,76,35449.955,0
91592,09:51:0.6,6,inactive,inactive,76,35460.6,0
91593,09:51:1.457,6,inactive,inactive,72,35461.457,0
91594,09:51:32.392,6,inactive,inactive,75,35492.392,0
91595,09:51:35.135,6,inactive,active,73,35495.135,0
91596,09:51:36.623,6,inactive,inactive,72,35496.623,0
91597,09:51:38.075,6,inactive,inactive,71,35498.075,0
91598,09:51:39.099,6,inactive,inactive,69,35499.099,0
91599,09:51:41.913,6,active,active,71,35501.913,0
91600,09:51:43.467,6,inactive,inactive,73,35503.467,0
91601,09:51:52.686,6,active,inactive,68,35512.686,0
91602,09:51:57.405,6,inactive,inactive,69,35517.405,0
91603,09:52:11.329,6,inactive,inactive,72,35531.329,0
91604,09:52:15.466,6,inactive,inactive,74,35535.466,0
91605,09:52:20.337,6,inactive,inactive,70,35540.337,0
91606,09:52:39.287,6,inactive,inactive,68,35559.287,0
91607,09:52:49.282,6,inactive,active,68,35569.282,0
91608,09:52:53.688,6,inactive,inactive,73,35573.688,0
91609,09:53:0.922,6,inactive,inactive,72,35580.922,0
91610,09:53:3.68,6,inactive,inactive,74,35583.68,0
91611,09:53:3.711,6,inactive,inactive,73,35583.711,0
91612,09:53:7.281,6,inactive,inactive,71,35587.281,0
91613,09:53:13.898,6,inactive,active,77,35593.898,0
91614,09:53:28.589,6,inactive,inactive,75,35608.589,0
91615,09:53:30.055,6,inactive,inactive,73,35610.055,0
91616,09:53:37.49,6,inactive,inactive,74,35617.49,0
91617,09:53:41.641,6,inactive,inactive,77,35621.641,0
91618,09:53:53.466,6,inactive,inactive,73,35633.466,0
91619,09:53:55.404,6,inactive,inactive,72,35635.404,0
91620,09:53:55.724,6,active,active,73,35635.724,0
91621,09:53:58.315,6,inactive,inactive,72,35638.315,0
91622,09:54:0.567,6,inactive,inactive,79,35640.567,0
91623,09:54:21.323,6,inactive,inactive,71,35661.323,0
91624,09:54:21.706,6,inactive,active,69,35661.706,0
91625,09:54:33.975,6,active,active,74,35673.975,0
91713,10:02:43.591,6,inactive,inactive,71,36163.591,0
91714,10:02:53.416,6,inactive,inactive,71,36173.416,0
91715,10:03:6.415,6,inactive,inactive,68,36186.415,0
91716,10:03:9.969,6,active,active,70,36189.969,0
91717,10:03:11.38,6,active,active,69,36191.38,0
91718,10:03:13.414,6,inactive,inactive,72,36193.414,0
91719,10:03:13.982,6,inactive,inactive,75,36193.982,0
91720,10:03:21.018,6,inactive,inactive,73,36201.018,0
91721,10:03:31.853,6,inactive,inactive,69,36211.853,0
91722,10:03:31.983,6,inactive,active,75,36211.983,0
91723,10:03:32.315,6,inactive,inactive,78,36212.315,0
91724,10:03:44.402,6,inactive,inactive,73,36224.402,0
91725,10:03:50.352,6,inactive,inactive,73,36230.352,0
91726,10:03:51.146,6,inactive,inactive,74,36231.146,0
91727,10:04:5.872,6,inactive,inactive,75,36245.872,0
91728,10:04:7.167,6,inactive,active,72,36247.167,0
91729,10:04:9.715,6,inactive,active,74,36249.715,0
91730,10:04:11.911,6,inactive,inactive,74,36251.911,0
91731,10:04:14.972,6,inactive,inactive,70,36254.972,0
91732,10:04:30.157,6,inactive,inactive,72,36270.157,0
91733,10:04:34.824,6,inactive,active,71,36274.824,0
91734,10:04:36.95,6,inactive,inactive,75,36276.95,0
91735,10:04:45.299,6,active,active,71,36285.299,0
91736,10:04:49.999,6,inactive,inactive,72,36289.999,0
91737,10:04:57.528,6,inactive,inactive,73,36297.528,0
91738,10:04:59.102,6,active,active,73,36299.102,0
91739,10:04:59.235,6,inactive,inactive,74,36299.235,0
91740,10:05:6.253,6,inactive,active,77,36306.253,0
91741,10:05:8.969,6,inactive,inactive,72,36308.969,0
91742,10:05:12.115,6,inactive,inactive,75,36312.115,0
91743,10:05:18.189,6,inactive,inactive,77,36318.189,0
91744,10:05:24.346,6,inactive,inactive,70,36324.346,0
91745,10:05:44.965,6,inactive,inactive,76,36344.965,0
91746,10:05:47.915,6,inactive,inactive,72,36347.915,0
91747,10:05:48.378,6,inactive,inactive,69,36348.378,0
91748,10:05:51.121,6,inactive,inactive,69,36351.121,0
91749,10:05:57.879,6,inactive,inactive,78,36357.879,0
91750,10:06:2.459,6,inactive,inactive,73,36362.459,0
91751,10:06:10.311,6,inactive,inactive,73,36370.311,0
91752,10:06:10.548,6,inactive,inactive,75,36370.548,0
91753,10:06:18.72,6,inactive,inactive,67,36378.72,0
91754,10:06:18.944,6,active,active,70,36378.944,0
91755,10:06:34.513,6,inactive,active,73,36394.513,0
91756,10:06:36.843,6,inactive,inactive,75,36396.843,0
91757,10:06:38.463,6,inactive,inactive,76,36398.463,0
91758,10:06:40.578,6,inactive,inactive,70,36400.578,0
91759,10:06:46.235,6,inactive,inactive,77,36406.235,0
91760,10:06:55.849,6,inactive,inactive,77,36415.849,0
91761,10:06:58.577,6,inactive,inactive,75,36418.577,0
91762,10:07:3.554,6,inactive,inactive,72,36423.554,0
91763,10:07:7.321,6,inactive,inactive,75,36427.321,0
91764,10:07:11.08,6,active,inactive,80,36431.08,0
91765,10:07:13.734,6,inactive,inactive,75,36433.734,0
91766,10:07:16.047,6,inactive,inactive,75,36436.047,0
91767,10:07:20.294,6,active,active,73,36440.294,0
91768,10:07:27.274,6,inactive,inactive,73,36447.274,0
91769,10:07:30.459,6,inactive,inactive,71,36450.459,0
91770,10:07:36.244,6,inactive,inactive,74,36456.244,0
91771,10:07:52.323,6,inactive,active,75,36472.323,0
91772,10:07:59.791,6,inactive,inactive,75,36479.791,0
91773,10:08:0.416,6,inactive,inactive,74,36480.416,0
91774,10:08:13.511,6,inactive,inactive,77,36493.511,0
91775,10:08:19.197,6,inactive,inactive,72,36499.197,0
91776,10:08:21.875,6,inactive,active,71,36501.875,0
91777,10:08:37.462,6,inactive,inactive,72,36517.462,0
91778,10:08:46.635,6,inactive,inactive,76,36526.635,0
91779,10:08:47.593,6,inactive,active,68,36527.593,0
91780,10:08:51.741,6,inactive,inactive,74,36531.741,0
91781,10:08:58.298,6,inactive,inactive,76,36538.298,0
91782,10:08:58.432,6,inactive,inactive,74,36538.432,0
91783,10:09:2.373,6,inactive,inactive,73,36542.373,0
91784,10:09:10.104,6,inactive,inactive,76,36550.104,0
91785,10:09:25.024,6,inactive,inactive,73,36565.024,0
91786,10:09:34.08,6,inactive,inactive,72,36574.08,0
91787,10:09:35.825,6,inactive,active,76,36575.825,0
91788,10:09:49.286,6,inactive,inactive,68,36589.286,0
91789,10:09:53.007,6,inactive,inactive,71,36593.007,0
91790,10:09:59.505,6,inactive,inactive,70,36599.505,0
91791,10:10:12.0,6,active,active,74,36612.0,0
91792,10:10:18.129,6,inactive,inactive,71,36618.129,0
91793,10:10:30.543,6,inactive,active,69,36630.543,0
91794,10:10:32.531,6,inactive,inactive,76,36632.531,0
91795,10:10:34.565,6,inactive,inactive,74,36634.565,0
91796,10:10:42.55,6,inactive,inactive,74,36642.55,0
91797,10:10:51.362,6,inactive,inactive,72,36651.362,0
91798,10:10:51.467,6,inactive,inactive,72,36651.467,0
91799,10:10:52.811,6,active,active,72,36652.811,0
91821,10:13:42.249,6,inactive,inactive,76,36822.249,0
91822,10:13:42.587,6,inactive,inactive,71,36822.587,0
91823,10:13:44.236,6,inactive,inactive,69,36824.236,0
91824,10:13:55.311,6,inactive,inactive,75,36835.311,0
91825,10:14:0.041,6,inactive,inactive,72,36840.041,0
91826,10:14:0.628,6,active,active,81,36840.628,0
91827,10:14:3.536,6,inactive,active,80,36843.536,0
91828,10:14:14.686,6,inactive,active,77,36854.686,0
91829,10:14:21.783,6,inactive,inactive,75,36861.783,0
91830,10:14:24.699,6,inactive,inactive,76,36864.699,0
91831,10:14:24.725,6,inactive,inactive,73,36864.725,0
91832,10:14:29.116,6,inactive,inactive,72,36869.116,0
91833,10:14:32.276,6,inactive,inactive,69,36872.276,0
91834,10:14:38.193,6,inactive,inactive,78,36878.193,0
91835,10:14:44.905,6,inactive,inactive,76,36884.905,0
91836,10:14:46.113,6,inactive,inactive,74,36886.113,0
91837,10:14:49.606,6,inactive,inactive,73,36889.606,0
91838,10:14:52.845,6,inactive,inactive,72,36892.845,0
91839,10:15:0.571,6,inactive,inactive,75,36900.571,0
91840,10:15:4.053,6,inactive,inactive,67,36904.053,0
91841,10:15:15.5,6,inactive,inactive,70,36915.5,0
91890,10:19:30.277,6,active,active,77,37170.277,0
91891,10:19:34.333,6,inactive,inactive,72,37174.333,0
91892,10:19:39.614,6,inactive,inactive,76,37179.614,0
91893,10:19:49.745,6,inactive,inactive,76,37189.745,0
91894,10:19:51.275,6,active,active,68,37191.275,0
91895,10:20:4.97,6,inactive,inactive,72,37204.97,0
91896,10:20:5.6,6,inactive,inactive,75,37205.6,0
91897,10:20:20.599,6,inactive,inactive,70,37220.599,0
91898,10:20:21.427,6,inactive,inactive,70,37221.427,0
91899,10:20:21.869,6,inactive,inactive,71,37221.869,0
91900,10:20:40.242,6,inactive,inactive,69,37240.242,0
91901,10:20:53.68,6,active,active,74,37253.68,0
91902,10:20:56.489,6,inactive,inactive,72,37256.489,0
91903,10:20:56.805,6,inactive,inactive,73,37256.805,0
91904,10:21:3.084,6,inactive,inactive,71,37263.084,0
91905,10:21:4.957,6,inactive,inactive,74,37264.957,0
91906,10:21:9.316,6,inactive,active,70,37269.316,0
91907,10:21:10.142,6,inactive,inactive,75,37270.142,0
91908,10:21:19.658,6,inactive,inactive,76,37279.658,0
91909,10:21:21.334,6,inactive,inactive,74,37281.334,0
91910,10:21:21.415,6,inactive,inactive,72,37281.415,0
91911,10:21:36.655,6,inactive,inactive,73,37296.655,0
91912,10:21:38.623,6,inactive,inactive,67,37298.623,0
91913,10:21:39.267,6,inactive,inactive,71,37299.267,0
91914,10:21:40.452,6,inactive,inactive,75,37300.452,0
91915,10:21:43.968,6,inactive,inactive,70,37303.968,0
91916,10:21:55.226,6,inactive,inactive,76,37315.226,0
91917,10:21:56.126,6,inactive,inactive,74,37316.126,0
91918,10:21:56.388,6,inactive,inactive,73,37316.388,0
91919,10:22:13.367,6,inactive,inactive,71,37333.367,0
91920,10:22:21.164,6,inactive,inactive,67,37341.164,0
91921,10:22:24.409,6,active,inactive,77,37344.409,0
91922,10:22:25.127,6,active,active,81,37345.127,0
91923,10:22:26.991,6,inactive,inactive,70,37346.991,0
91924,10:22:28.342,6,inactive,inactive,72,37348.342,0
91925,10:22:31.262,6,active,active,74,37351.262,0
91926,10:22:35.818,6,inactive,inactive,70,37355.818,0
91927,10:22:41.086,6,inactive,inactive,71,37361.086,0
91928,10:22:41.844,6,inactive,active,76,37361.844,0
91929,10:22:42.565,6,active,active,69,37362.565,0
91930,10:22:43.67,6,inactive,inactive,77,37363.67,0
91931,10:22:54.766,6,inactive,inactive,71,37374.766,0
91932,10:22:56.725,6,inactive,inactive,69,37376.725,0
91933,10:22:56.75,6,inactive,active,72,37376.75,0
91934,10:23:0.645,6,inactive,active,75,37380.645,0
91935,10:23:1.385,6,inactive,inactive,70,37381.385,0
91936,10:23:10.349,6,inactive,inactive,71,37390.349,0
91937,10:23:14.051,6,inactive,inactive,66,37394.051,0
91943,10:23:57.02,6,inactive,inactive,78,37437.02,0
91944,10:24:3.286,6,active,active,74,37443.286,0
91945,10:24:25.607,6,inactive,inactive,74,37465.607,0
91946,10:24:25.968,6,inactive,inactive,68,37465.968,0
91947,10:24:27.077,6,inactive,inactive,69,37467.077,0
91957,10:25:9.009,6,inactive,inactive,71,37509.009,0
91958,10:25:10.908,6,inactive,active,76,37510.908,0
91959,10:25:13.06,6,inactive,inactive,71,37513.06,0
91960,10:25:13.654,6,inactive,inactive,75,37513.654,0
91961,10:25:27.166,6,inactive,inactive,66,37527.166,0
91962,10:25:31.882,6,inactive,inactive,71,37531.882,0
91963,10:25:43.693,6,inactive,active,70,37543.693,0
91964,10:25:46.51,6,inactive,inactive,69,37546.51,0
91965,10:25:50.754,6,active,active,68,37550.754,0
92013,10:30:9.255,6,inactive,inactive,76,37809.255,0
92014,10:30:12.733,6,inactive,inactive,72,37812.733,0
92015,10:30:18.262,6,inactive,inactive,75,37818.262,0
92016,10:30:18.288,6,inactive,inactive,73,37818.288,0
92017,10:30:21.093,6,active,inactive,69,37821.093,0
92018,10:30:26.958,6,active,active,72,37826.958,0
92019,10:30:28.987,6,active,active,66,37828.987,0
92020,10:30:29.832,6,inactive,inactive,70,37829.832,0
92021,10:30:42.155,6,active,active,68,37842.155,0
92022,10:30:46.011,6,inactive,inactive,71,37846.011,0
92023,10:31:19.757,6,inactive,inactive,70,37879.757,0
92024,10:31:21.994,6,inactive,inactive,69,37881.994,0
92025,10:31:23.298,6,inactive,inactive,72,37883.298,0
92026,10:31:27.171,6,inactive,inactive,70,37887.171,0
92027,10:31:27.235,6,inactive,active,73,37887.235,0
92028,10:31:29.943,6,inactive,inactive,72,37889.943,0
92029,10:31:34.377,6,inactive,active,73,37894.377,0
92030,10:31:39.565,6,inactive,inactive,70,37899.565,0
92031,10:31:40.789,6,inactive,inactive,65,37900.789,0
92032,10:31:43.288,6,inactive,inactive,74,37903.288,0
92033,10:31:45.83,6,inactive,inactive,78,37905.83,0
92034,10:31:49.001,6,inactive,inactive,76,37909.001,0
92035,10:31:51.224,6,inactive,inactive,70,37911.224,0
92036,10:31:51.477,6,inactive,inactive,69,37911.477,0
92037,10:31:51.552,6,inactive,inactive,70,37911.552,0
92038,10:31:54.067,6,inactive,inactive,74,37914.067,0
92039,10:32:15.104,6,inactive,inactive,76,37935.104,0
92040,10:32:25.167,6,active,active,73,37945.167,0
92041,10:32:25.94,6,inactive,inactive,66,37945.94,0
92042,10:32:26.713,6,inactive,inactive,76,37946.713,0
92043,10:32:29.24,6,active,active,72,37949.24,0
92044,10:32:32.041,6,inactive,inactive,72,37952.041,0
92045,10:32:32.089,6,inactive,inactive,73,37952.089,0
92046,10:32:49.746,6,inactive,inactive,70,37969.746,0
92047,10:33:1.155,6,inactive,inactive,73,37981.155,0
92048,10:33:17.473,6,inactive,inactive,74,37997.473,0
92049,10:33:28.199,6,inactive,inactive,67,38008.199,0
92050,10:33:28.707,6,inactive,inactive,73,38008.707,0
92051,10:33:29.1,6,inactive,inactive,75,38009.1,0
92052,10:33:33.109,6,inactive,inactive,76,38013.109,0
92053,10:33:33.968,6,inactive,inactive,70,38013.968,0
92054,10:33:34.3,6,inactive,inactive,76,38014.3,0
92055,10:33:50.262,6,inactive,inactive,70,38030.262,0
92056,10:34:0.505,6,inactive,inactive,79,38040.505,0
92057,10:34:3.55,6,inactive,inactive,72,38043.55,0
92058,10:34:9.308,6,inactive,inactive,77,38049.308,0
92059,10:34:25.904,6,inactive,active,72,38065.904,0
92087,10:37:24.939,6,inactive,inactive,70,38244.939,0
92088,10:37:30.659,6,inactive,inactive,73,38250.659,0
92089,10:37:36.604,6,inactive,inactive,74,38256.604,0
92090,10:37:45.105,6,inactive,inactive,72,38265.105,0
92091,10:37:55.243,6,inactive,inactive,77,38275.243,0
92092,10:37:59.359,6,inactive,inactive,71,38279.359,0
92093,10:38:1.208,6,inactive,inactive,74,38281.208,0
92094,10:38:24.93,6,inactive,inactive,76,38304.93,0
92095,10:38:41.416,6,inactive,inactive,77,38321.416,0
92096,10:38:58.11,6,inactive,inactive,68,38338.11,0
92097,10:39:0.829,6,inactive,inactive,77,38340.829,0
92098,10:39:11.998,6,active,active,68,38351.998,0
92099,10:39:14.779,6,inactive,inactive,66,38354.779,0
92100,10:39:15.205,6,inactive,inactive,73,38355.205,0
92101,10:39:31.265,6,inactive,inactive,70,38371.265,0
92102,10:39:33.931,6,inactive,inactive,73,38373.931,0
92103,10:39:42.151,6,inactive,active,75,38382.151,0
92104,10:39:48.328,6,inactive,inactive,74,38388.328,0
92105,10:39:59.474,6,inactive,inactive,73,38399.474,0
92106,10:40:1.118,6,inactive,inactive,73,38401.118,0
92107,10:40:7.712,6,inactive,inactive,76,38407.712,0
92108,10:40:30.3,6,inactive,inactive,74,38430.3,0
92109,10:40:37.457,6,inactive,inactive,72,38437.457,0
92110,10:40:38.14,6,inactive,inactive,70,38438.14,0
92111,10:41:0.05,6,inactive,inactive,74,38460.05,0
92112,10:41:7.956,6,inactive,inactive,71,38467.956,0
92113,10:41:10.212,6,inactive,inactive,73,38470.212,0
92140,10:44:22.617,6,inactive,inactive,73,38662.617,0
92141,10:44:25.298,6,inactive,inactive,72,38665.298,0
92142,10:44:31.527,6,inactive,inactive,80,38671.527,0
92143,10:44:40.687,6,inactive,inactive,71,38680.687,0
92144,10:44:44.423,6,inactive,inactive,75,38684.423,0
92145,10:44:51.108,6,inactive,inactive,71,38691.108,0
92146,10:45:3.782,6,inactive,inactive,69,38703.782,0
92147,10:45:13.086,6,inactive,active,71,38713.086,0
92148,10:45:15.131,6,inactive,inactive,75,38715.131,0
92149,10:45:15.219,6,inactive,inactive,77,38715.219,0
92150,10:45:25.431,6,inactive,inactive,72,38725.431,0
92151,10:45:40.772,6,inactive,inactive,71,38740.772,0
92152,10:45:44.285,6,inactive,inactive,75,38744.285,0
92153,10:46:2.387,6,inactive,inactive,68,38762.387,0
92154,10:46:15.013,6,active,active,69,38775.013,0
92155,10:46:16.787,6,inactive,inactive,71,38776.787,0
92156,10:46:22.544,6,inactive,inactive,70,38782.544,0
92157,10:46:23.861,6,inactive,inactive,73,38783.861,0
92158,10:46:24.894,6,inactive,inactive,73,38784.894,0
92159,10:46:26.826,6,inactive,inactive,73,38786.826,0
92160,10:46:34.385,6,inactive,inactive,72,38794.385,0
92161,10:46:37.654,6,inactive,inactive,74,38797.654,0
92162,10:46:37.729,6,inactive,inactive,70,38797.729,0
92163,10:46:46.141,6,inactive,inactive,80,38806.141,0
92164,10:47:7.06,6,inactive,inactive,76,38827.06,0
92165,10:47:8.757,6,inactive,inactive,70,38828.757,0
92226,10:52:52.61,6,inactive,inactive,69,39172.61,0
92227,10:52:55.575,6,inactive,inactive,74,39175.575,0
92228,10:53:0.718,6,inactive,inactive,71,39180.718,0
92229,10:53:10.179,6,inactive,inactive,68,39190.179,0
92230,10:53:13.401,6,inactive,inactive,72,39193.401,0
92231,10:53:23.219,6,inactive,inactive,73,39203.219,0
92232,10:53:30.321,6,inactive,inactive,76,39210.321,0
92233,10:53:32.862,6,inactive,active,70,39212.862,0
92234,10:53:34.444,6,inactive,inactive,77,39214.444,0
92235,10:53:36.404,6,inactive,inactive,71,39216.404,0
92236,10:53:38.875,6,active,active,73,39218.875,0
92237,10:53:47.946,6,inactive,inactive,77,39227.946,0
92238,10:53:53.04,6,inactive,inactive,74,39233.04,0
92239,10:53:59.269,6,inactive,inactive,74,39239.269,0
92240,10:54:5.057,6,inactive,inactive,74,39245.057,0
92241,10:54:9.904,6,inactive,inactive,70,39249.904,0
92242,10:54:30.377,6,inactive,inactive,75,39270.377,0
92243,10:54:34.025,6,inactive,inactive,76,39274.025,0
92244,10:54:35.895,6,inactive,inactive,69,39275.895,0
92245,10:54:38.11,6,inactive,inactive,76,39278.11,0
92246,10:54:44.332,6,inactive,inactive,70,39284.332,0
92247,10:54:44.35,6,inactive,active,69,39284.35,0
92248,10:54:45.416,6,inactive,inactive,70,39285.416,0
92249,10:54:45.994,6,inactive,inactive,73,39285.994,0
92250,10:54:50.194,6,inactive,inactive,74,39290.194,0
92251,10:54:52.233,6,inactive,active,75,39292.233,0
92252,10:54:55.363,6,inactive,active,77,39295.363,0
92253,10:54:55.784,6,inactive,inactive,69,39295.784,0
92254,10:55:37.441,6,inactive,inactive,76,39337.441,0
92255,10:55:40.389,6,active,active,73,39340.389,0
92256,10:55:43.918,6,inactive,active,76,39343.918,0
92257,10:55:45.198,6,inactive,inactive,73,39345.198,0
92258,10:55:47.635,6,inactive,active,72,39347.635,0
92259,10:55:47.722,6,inactive,inactive,72,39347.722,0
92260,10:55:49.309,6,inactive,inactive,78,39349.309,0
92261,10:55:49.915,6,active,active,76,39349.915,0
