,Time,DayOfWeek,Motion,Acceleration,Temperature
5696,22:46.8,3,inactive,inactive,70
5697,40:04.6,1,inactive,inactive,69
5698,55:23.7,2,inactive,active,68
5699,24:29.8,1,inactive,inactive,70
5700,13:47.7,2,active,active,66
5701,46:57.4,1,inactive,active,62
5702,35:56.4,4,inactive,inactive,63
5703,02:43.1,3,active,active,63
5704,25:31.2,0,active,inactive,64
5705,41:29.7,0,inactive,inactive,65
5706,11:26.8,1,inactive,inactive,68
5707,00:13.8,3,inactive,inactive,68
5708,18:00.8,3,active,inactive,64
5709,53:19.8,2,inactive,active,67
5710,55:33.7,1,inactive,inactive,65
5711,08:42.9,1,inactive,inactive,70
5712,40:22.5,2,inactive,inactive,71
5713,55:08.8,4,inactive,inactive,64
5714,05:09.3,4,active,inactive,68
5715,33:05.6,4,inactive,inactive,65
5716,32:08.3,1,inactive,inactive,66
5717,0:16:06,3,inactive,inactive,65
5718,42:31.4,2,active,active,69
5719,55:33.9,1,inactive,inactive,69
5720,35:21.8,6,active,inactive,63
5721,39:25.6,0,active,inactive,69
5722,21:30.1,4,inactive,inactive,64
5723,04:03.3,2,inactive,inactive,70
5724,58:53.2,0,inactive,inactive,70
5725,48:50.8,2,inactive,active,65
5726,17:11.2,2,inactive,active,63
5727,0:23:32,4,inactive,active,62
5728,0:21:15,4,inactive,active,66
5729,55:39.9,0,active,active,69
5730,32:00.9,3,inactive,inactive,67
5731,24:50.7,3,inactive,active,62
5732,11:47.8,3,inactive,inactive,67
5733,23:02.1,2,inactive,inactive,69
5734,48:56.9,1,active,inactive,70
5735,56:36.4,4,active,active,71
5736,56:10.1,0,active,active,63
5737,47:34.5,0,inactive,active,63
5738,13:50.3,0,inactive,inactive,66
5739,11:12.3,1,inactive,inactive,69
5740,33:04.3,1,inactive,inactive,67
5741,54:18.5,6,active,active,68
5742,47:02.2,1,inactive,active,71
5743,30:03.7,2,inactive,active,66
5744,03:56.4,1,active,active,67
5745,53:25.5,4,inactive,inactive,65
5746,56:06.4,0,inactive,inactive,64
5747,30:20.7,1,inactive,inactive,67
5748,06:42.8,4,inactive,inactive,70
5749,0:55:24,1,inactive,active,70
5750,59:51.7,4,inactive,inactive,62
5751,50:39.5,4,inactive,inactive,65
5752,15:07.6,3,inactive,active,67
5753,08:54.4,0,inactive,inactive,65
5754,32:54.6,1,inactive,inactive,71
5755,33:11.5,3,active,inactive,64
5756,48:16.5,6,active,inactive,64
5757,0:00:01,0,inactive,inactive,69
5758,46:48.2,6,inactive,inactive,68
5759,0:52:14,4,inactive,active,66
5760,23:18.8,3,inactive,inactive,68
5761,38:12.2,3,inactive,inactive,63
5762,51:24.6,2,inactive,inactive,68
5763,45:40.7,0,inactive,inactive,66
5764,56:59.8,4,active,inactive,68
5765,25:25.9,4,inactive,inactive,67
5766,10:25.5,0,inactive,inactive,64
5767,29:59.3,4,inactive,active,64
5768,48:45.4,4,inactive,inactive,69
5769,16:26.1,0,inactive,inactive,65
5770,24:57.1,3,inactive,inactive,68
5771,0:51:45,3,inactive,inactive,67
5772,36:16.3,2,inactive,inactive,66
5773,04:23.3,2,inactive,inactive,62
5774,33:00.9,0,inactive,active,71
5775,10:45.6,3,inactive,inactive,68
5776,33:27.8,2,inactive,inactive,63
5777,03:17.7,4,active,inactive,69
5778,01:37.7,2,active,active,67
5779,21:39.6,2,inactive,inactive,66
5780,17:02.5,4,inactive,inactive,65
5781,0:37:04,2,inactive,inactive,69
5782,49:02.5,6,inactive,active,67
5783,29:31.7,2,inactive,active,63
5784,0:50:23,1,inactive,inactive,66
5785,44:35.8,3,inactive,inactive,62
5786,46:28.2,2,active,inactive,69
5787,0:29:18,3,inactive,inactive,69
5788,34:44.2,5,active,inactive,70
5789,26:02.4,4,active,inactive,67
5790,55:47.3,4,inactive,inactive,62
5791,35:32.4,4,inactive,inactive,62
5792,54:20.7,1,inactive,inactive,71
5793,50:50.5,3,active,inactive,66
5794,13:47.8,1,inactive,inactive,65
5795,10:50.5,5,inactive,inactive,63
5796,59:29.9,4,inactive,inactive,70
5797,06:29.4,1,inactive,inactive,68
5798,20:37.1,4,inactive,inactive,66
5799,23:20.7,2,active,inactive,63
5800,57:40.1,1,active,active,62
5801,14:58.3,6,inactive,inactive,71
5802,22:17.2,2,inactive,inactive,62
5803,42:31.3,0,active,inactive,71
5804,04:11.7,2,inactive,inactive,68
5805,0:54:12,1,inactive,inactive,62
5806,02:58.1,3,inactive,inactive,69
5807,00:32.5,1,inactive,inactive,66
5808,21:42.7,0,inactive,inactive,68
5809,10:14.9,2,inactive,active,71
5810,02:52.7,2,inactive,inactive,70
5811,28:54.8,1,inactive,inactive,62
5812,37:53.2,3,inactive,inactive,62
5813,49:41.9,0,active,inactive,63
5814,00:03.3,0,inactive,inactive,67
5815,0:47:11,3,inactive,inactive,71
5816,26:24.4,0,active,inactive,70
5817,51:30.6,3,inactive,inactive,70
5818,0:42:24,4,inactive,inactive,65
5819,20:44.5,5,inactive,active,64
5820,30:41.7,0,inactive,inactive,63
5821,0:08:57,0,inactive,active,65
5822,39:41.1,6,inactive,active,64
5823,33:51.3,1,inactive,active,66
5824,34:40.5,1,inactive,inactive,67
5825,06:22.6,2,inactive,inactive,69
5826,45:37.3,2,active,inactive,66
5827,53:25.1,0,active,inactive,69
5828,14:19.7,2,inactive,inactive,63
5829,29:43.6,3,inactive,inactive,62
5830,33:59.7,1,active,inactive,66
5831,12:12.4,0,inactive,inactive,70
5832,47:45.1,3,inactive,inactive,69
5833,59:38.9,2,inactive,inactive,66
5834,16:13.5,1,inactive,active,71
5835,11:05.7,1,inactive,active,63
5836,11:05.3,2,active,inactive,68
5837,25:39.1,1,inactive,inactive,69
5838,02:31.6,0,inactive,inactive,70
5839,43:54.4,0,inactive,inactive,62
5840,49:51.1,4,inactive,inactive,65
5841,00:37.3,4,inactive,active,71
5842,44:32.2,4,inactive,inactive,69
5843,07:18.8,2,inactive,inactive,64
5844,04:03.6,1,inactive,inactive,66
5845,0:36:21,4,inactive,inactive,71
5846,10:37.8,3,inactive,inactive,62
5847,0:30:55,3,inactive,inactive,67
5848,23:16.6,1,active,inactive,70
5849,18:49.6,0,inactive,inactive,67
5850,07:17.6,3,inactive,inactive,65
5851,04:20.8,2,inactive,inactive,66
5852,45:38.2,3,active,inactive,71
5853,11:37.4,1,inactive,active,62
5854,00:12.9,3,inactive,inactive,64
5855,41:19.6,2,active,inactive,70
5856,48:17.1,1,active,inactive,65
5857,0:45:57,3,inactive,inactive,63
5858,01:09.9,1,active,inactive,69
5859,18:44.6,4,inactive,inactive,70
5860,04:02.7,4,inactive,active,64
5861,48:05.6,0,inactive,inactive,66
5862,45:51.8,3,inactive,inactive,71
5863,36:05.3,1,inactive,inactive,67
5864,49:30.2,5,inactive,inactive,70
5865,29:36.8,1,inactive,inactive,67
5866,25:08.3,0,inactive,inactive,70
5867,0:02:02,5,inactive,inactive,68
5868,16:59.8,5,inactive,inactive,68
5869,53:49.2,2,inactive,inactive,64
5870,31:09.8,0,inactive,inactive,68
5871,59:10.4,4,inactive,active,62
5872,53:52.2,2,inactive,inactive,67
5873,50:15.4,1,inactive,inactive,68
5874,51:12.2,0,inactive,inactive,64
5875,42:55.9,4,active,inactive,67
5876,44:45.9,2,inactive,inactive,63
5877,22:11.8,4,inactive,inactive,69
5878,23:31.9,5,inactive,inactive,65
5879,55:59.9,2,inactive,inactive,68
5880,25:30.1,5,inactive,active,64
5881,45:34.5,0,inactive,inactive,63
5882,56:27.1,3,inactive,inactive,71
5883,36:41.5,0,inactive,inactive,63
5884,21:10.8,2,active,inactive,69
5885,52:14.8,1,inactive,inactive,62
5886,56:15.9,2,inactive,inactive,70
5887,17:19.9,3,inactive,active,69
5888,46:09.4,2,active,inactive,71
5889,44:18.3,6,inactive,inactive,64
5890,33:15.7,1,inactive,inactive,67
5891,56:07.2,1,inactive,inactive,69
5892,44:32.2,1,active,active,65
5893,25:26.2,2,inactive,inactive,69
5894,26:15.2,4,inactive,inactive,70
5895,09:02.4,0,inactive,inactive,66
5896,24:02.9,6,inactive,inactive,71
5897,44:13.7,4,active,inactive,65
5898,07:08.7,0,active,inactive,65
5899,20:31.8,2,active,inactive,65
5900,41:15.1,1,inactive,inactive,69
5901,0:37:21,2,inactive,inactive,63
5902,44:22.3,1,inactive,active,69
5903,53:39.3,2,inactive,inactive,66
5904,21:02.6,4,inactive,inactive,69
5905,09:43.7,4,inactive,inactive,68
5906,51:09.1,3,inactive,inactive,62
5907,54:23.7,4,inactive,inactive,67
5908,45:36.9,1,inactive,inactive,62
5909,53:51.4,3,active,inactive,69
5910,21:00.5,3,active,inactive,70
5911,01:40.7,4,inactive,active,65
5912,43:49.4,4,inactive,inactive,71
5913,36:26.4,1,inactive,inactive,67
5914,57:52.4,2,inactive,inactive,62
5915,46:58.8,4,inactive,inactive,69
5916,04:04.9,3,active,inactive,70
5917,24:46.2,4,active,inactive,63
5918,58:12.6,3,inactive,inactive,68
5919,36:58.4,4,inactive,inactive,63
5920,18:17.3,3,inactive,inactive,63
5921,16:34.7,1,inactive,inactive,62
5922,0:38:35,3,inactive,inactive,64
5923,56:44.1,1,inactive,inactive,68
5924,41:16.9,2,inactive,active,67
5925,45:43.3,1,inactive,inactive,63
5926,07:08.3,3,inactive,active,69
5927,10:18.2,3,inactive,inactive,71
5928,18:36.6,3,inactive,inactive,69
5929,34:17.5,2,inactive,inactive,71
5930,05:28.3,4,inactive,inactive,62
5931,0:14:56,2,inactive,active,67
5932,0:07:10,0,inactive,active,70
5933,05:24.9,2,active,inactive,68
5934,04:19.4,3,inactive,inactive,69
5935,24:10.7,3,inactive,inactive,65
5936,15:35.9,4,inactive,inactive,63
5937,16:19.6,0,inactive,active,65
5938,08:58.3,0,active,inactive,68
5939,37:24.8,2,inactive,inactive,64
5940,03:38.2,4,inactive,inactive,65
5941,42:25.7,1,inactive,inactive,63
5942,42:47.7,3,inactive,active,65
5943,38:15.9,2,active,inactive,68
5944,59:43.4,4,inactive,inactive,66
5945,56:50.1,1,inactive,active,70
5946,19:18.4,2,active,inactive,68
5947,30:24.4,5,inactive,inactive,64
5948,52:04.1,1,active,inactive,71
5949,0:33:09,2,inactive,active,67
5950,17:01.8,0,inactive,inactive,65
5951,00:49.6,3,inactive,inactive,66
5952,21:16.7,1,inactive,inactive,63
5953,0:55:01,1,inactive,inactive,64
5954,47:19.3,1,inactive,inactive,66
5955,12:20.4,3,active,active,63
5956,13:26.5,2,inactive,active,64
5957,15:13.1,1,active,inactive,65
5958,06:07.8,0,inactive,active,66
5959,37:34.8,4,inactive,inactive,62
5960,14:13.7,6,inactive,inactive,66
5961,00:26.1,2,inactive,active,67
5962,23:56.4,6,inactive,inactive,67
5963,05:24.8,1,active,inactive,71
5964,42:53.7,0,inactive,inactive,68
5965,31:31.9,0,inactive,inactive,63
5966,51:48.2,6,inactive,inactive,63
5967,17:15.6,5,active,inactive,70
5968,51:34.5,3,inactive,inactive,71
5969,08:15.6,2,inactive,active,71
5970,53:10.4,2,inactive,active,64
5971,21:30.9,1,inactive,inactive,69
5972,41:19.3,3,active,inactive,65
5973,04:25.2,3,inactive,inactive,67
5974,50:09.5,6,inactive,inactive,62
5975,28:14.7,3,inactive,inactive,70
5976,0:41:58,6,inactive,inactive,71
5977,23:26.8,0,inactive,inactive,70
5978,44:32.5,0,inactive,active,69
5979,07:38.6,1,inactive,inactive,64
5980,32:08.6,6,active,inactive,63
5981,51:53.1,5,inactive,inactive,64
5982,51:46.4,5,inactive,inactive,65
5983,31:33.3,2,active,inactive,63
5984,00:05.8,2,inactive,inactive,64
5985,06:43.9,1,inactive,active,64
5986,05:27.6,4,active,inactive,69
5987,27:14.6,2,inactive,active,71
5988,57:45.5,4,inactive,inactive,62
5989,39:10.2,1,inactive,inactive,68
5990,44:42.8,5,active,inactive,63
5991,26:57.6,2,inactive,inactive,66
5992,12:47.9,0,inactive,inactive,63
5993,53:27.5,0,inactive,inactive,64
5994,41:39.2,0,inactive,inactive,65
5995,52:30.4,1,inactive,inactive,70
5996,13:03.5,1,inactive,inactive,64
5997,02:48.3,3,inactive,inactive,67
5998,0:01:03,4,inactive,inactive,69
5999,29:21.7,0,inactive,inactive,69
6000,0:55:02,0,inactive,inactive,68
6001,0:34:21,2,inactive,active,62
6002,17:26.8,4,active,inactive,68
6003,19:47.1,0,inactive,inactive,71
6004,0:45:20,1,inactive,inactive,71
6005,34:22.9,1,inactive,inactive,64
6006,44:18.8,1,inactive,inactive,65
6007,12:32.9,1,inactive,inactive,62
6008,30:14.4,3,inactive,inactive,68
6009,36:10.1,2,active,inactive,64
6010,46:12.5,0,inactive,inactive,69
6011,04:51.3,2,active,inactive,65
6012,49:02.3,4,inactive,active,71
6013,22:33.6,1,inactive,inactive,65
6014,39:21.2,0,active,inactive,71
6015,26:30.1,4,inactive,inactive,68
6016,31:55.3,4,inactive,inactive,62
6017,41:07.3,1,active,inactive,70
6018,12:21.3,2,inactive,active,64
6019,0:28:44,4,inactive,inactive,64
6020,18:04.3,0,active,inactive,69
6021,23:18.8,2,inactive,active,65
6022,26:02.2,2,inactive,inactive,69
6023,05:57.5,2,inactive,inactive,68
6024,26:49.7,1,inactive,active,68
6025,06:20.8,2,inactive,inactive,62
6026,0:34:50,1,inactive,inactive,71
6027,0:13:03,1,active,inactive,69
6028,45:47.3,0,inactive,inactive,62
6029,0:35:09,5,active,active,70
6030,55:24.7,4,inactive,inactive,64
6031,58:46.5,5,inactive,inactive,71
6032,56:05.5,0,inactive,inactive,65
6033,56:50.2,1,active,active,62
6034,59:34.8,1,inactive,inactive,65
6035,0:12:12,2,inactive,inactive,69
6036,11:13.6,1,inactive,inactive,69
6037,0:00:10,5,inactive,inactive,70
6038,49:24.2,0,inactive,inactive,68
6039,50:29.9,3,inactive,inactive,64
6040,47:56.5,4,inactive,inactive,70
6041,21:11.6,2,inactive,inactive,63
6042,43:25.3,5,inactive,inactive,66
6043,14:24.7,2,active,inactive,68
6044,38:09.8,3,inactive,inactive,63
6045,28:02.7,2,inactive,inactive,66
6046,56:28.4,4,active,inactive,65
6047,0:45:36,0,inactive,inactive,69
6048,0:27:28,2,inactive,inactive,68
6049,22:13.9,2,inactive,active,64
6050,39:03.1,4,inactive,inactive,65
6051,12:45.3,3,inactive,inactive,68
6052,0:11:42,1,inactive,inactive,71
6053,03:25.9,2,inactive,inactive,65
6054,16:05.7,2,inactive,inactive,63
6055,47:01.5,4,inactive,inactive,71
6056,03:29.2,2,active,inactive,66
6057,08:56.4,1,inactive,inactive,70
6058,15:58.9,0,inactive,inactive,70
6059,02:36.8,0,inactive,inactive,70
6060,52:17.1,4,inactive,inactive,66
6061,15:54.4,2,inactive,inactive,71
6062,08:52.4,4,inactive,active,63
6063,39:35.9,0,active,inactive,67
6064,48:01.1,6,inactive,inactive,66
6065,58:56.7,1,inactive,inactive,70
6066,20:58.5,2,inactive,inactive,65
6067,02:42.4,3,inactive,inactive,68
6068,37:09.7,4,inactive,inactive,64
6069,52:22.6,1,active,inactive,68
6070,28:19.1,0,active,inactive,63
6071,49:33.8,4,inactive,inactive,65
6072,31:52.4,0,inactive,inactive,63
6073,51:05.5,1,inactive,inactive,70
6074,18:50.4,4,inactive,inactive,64
6075,34:12.7,0,inactive,inactive,64
6076,43:55.1,6,inactive,active,65
6077,44:35.7,0,active,active,66
6078,40:20.6,3,inactive,inactive,67
6079,50:01.2,4,inactive,inactive,67
6080,29:36.8,3,inactive,active,67
6081,30:20.4,2,inactive,inactive,69
6082,52:36.6,2,inactive,inactive,62
6083,01:32.5,6,inactive,inactive,70
6084,39:29.9,0,inactive,active,63
6085,29:38.2,3,inactive,inactive,65
6086,48:04.8,4,inactive,active,62
6087,32:10.6,0,inactive,inactive,62
6088,43:34.7,6,inactive,inactive,63
6089,02:59.1,4,inactive,inactive,69
6090,06:32.6,2,inactive,inactive,70
6091,25:56.5,5,inactive,inactive,64
6092,0:47:23,1,inactive,inactive,65
6093,14:53.3,0,inactive,active,66
6094,07:53.8,1,inactive,active,71
6095,48:57.8,0,active,active,70
6096,48:42.1,3,inactive,inactive,69
6097,54:08.4,6,inactive,inactive,62
6098,0:53:29,2,inactive,active,69
6099,09:58.3,2,active,inactive,64
6100,44:43.7,2,inactive,inactive,68
6101,0:29:14,1,inactive,inactive,70
6102,12:05.6,1,inactive,inactive,67
6103,02:46.9,4,inactive,inactive,66
6104,17:10.1,3,active,active,70
6105,0:34:14,4,inactive,inactive,70
6106,12:55.2,1,inactive,inactive,66
6107,28:27.5,2,active,inactive,64
6108,0:26:08,3,inactive,inactive,69
6109,42:59.6,0,inactive,inactive,67
6110,10:41.1,2,inactive,inactive,64
6111,28:38.6,5,inactive,active,67
6112,47:13.1,2,inactive,inactive,67
6113,24:08.1,0,inactive,inactive,68
6114,41:00.6,2,inactive,active,66
6115,07:43.9,2,inactive,inactive,70
6116,14:36.2,3,inactive,active,64
6117,59:30.5,4,inactive,inactive,71
6118,02:44.7,4,inactive,inactive,68
6119,21:20.8,1,inactive,active,62
6120,45:55.7,2,inactive,inactive,66
6121,03:47.4,0,inactive,inactive,66
6122,0:47:48,3,inactive,inactive,71
6123,27:37.9,1,inactive,inactive,71
6124,39:36.6,6,inactive,inactive,68
6125,20:17.7,1,inactive,inactive,71
6126,41:56.6,1,inactive,inactive,69
6127,43:50.1,4,inactive,inactive,68
6128,00:14.4,4,inactive,active,70
6129,0:56:47,2,inactive,inactive,67
6130,22:15.2,1,inactive,active,66
6131,23:59.5,4,inactive,inactive,68
6132,49:10.8,2,active,inactive,62
6133,24:00.9,3,inactive,active,71
6134,51:25.4,1,inactive,inactive,66
6135,24:42.8,3,inactive,inactive,66
6136,13:23.9,3,inactive,inactive,63
6137,16:06.3,2,inactive,inactive,68
6138,29:06.9,3,inactive,inactive,69
6139,04:46.8,2,inactive,inactive,69
6140,05:58.1,4,active,inactive,66
6141,23:32.4,3,inactive,inactive,62
6142,58:15.5,3,inactive,inactive,71
6143,58:07.8,1,inactive,inactive,70
6144,31:04.7,4,inactive,inactive,71
6145,25:04.6,2,inactive,inactive,66
6146,0:31:53,0,inactive,inactive,68
6147,46:07.1,2,inactive,inactive,62
6148,11:21.7,1,inactive,inactive,62
6149,13:54.7,4,active,active,62
6150,12:07.6,5,inactive,inactive,67
6151,42:36.3,2,inactive,inactive,65
6152,13:04.7,2,inactive,inactive,68
6153,01:26.8,3,inactive,inactive,68
6154,24:45.1,1,inactive,inactive,63
6155,46:49.4,0,inactive,inactive,62
6156,17:50.5,2,inactive,inactive,71
6157,49:22.5,6,inactive,inactive,62
6158,06:42.1,1,inactive,inactive,65
6159,05:55.4,2,inactive,inactive,66
6160,48:44.4,2,inactive,inactive,67
6161,19:19.5,4,inactive,inactive,70
6162,40:07.9,4,inactive,inactive,63
6163,50:20.6,3,inactive,inactive,68
6164,33:18.1,0,inactive,inactive,63
6165,36:47.1,2,inactive,inactive,68
6166,20:42.4,5,inactive,inactive,63
6167,15:53.7,1,active,inactive,63
6168,59:25.4,4,inactive,active,63
6169,58:27.4,0,inactive,inactive,67
6170,10:43.5,3,inactive,active,67
6171,14:35.8,0,inactive,inactive,66
6172,16:35.3,4,inactive,active,68
6173,44:28.1,4,inactive,inactive,62
6174,36:21.2,0,inactive,active,69
6175,27:00.2,3,inactive,inactive,70
6176,58:47.8,5,active,active,66
6177,36:17.9,2,inactive,inactive,71
6178,30:15.9,1,inactive,inactive,71
6179,13:57.9,0,inactive,inactive,69
6180,52:50.3,0,inactive,inactive,65
6181,46:44.1,3,inactive,active,67
6182,48:05.9,3,active,active,62
6183,53:38.9,4,active,inactive,67
6184,41:41.3,4,inactive,inactive,70
6185,32:36.7,4,inactive,inactive,65
6186,36:03.2,2,inactive,active,62
6187,42:40.9,1,inactive,inactive,62
6188,46:35.6,1,inactive,inactive,67
6189,03:26.8,4,inactive,inactive,69
6190,13:05.1,0,inactive,active,71
6191,47:30.2,3,inactive,inactive,63
6192,56:08.9,3,active,inactive,65
6193,26:18.7,3,inactive,inactive,67
6194,48:58.3,6,inactive,inactive,67
6195,22:07.3,4,inactive,inactive,64
6196,49:59.7,4,inactive,active,69
6197,51:55.1,1,inactive,active,65
6198,0:59:26,1,inactive,active,71
6199,18:36.9,0,active,active,71
6200,0:42:48,6,inactive,active,68
6201,16:35.2,6,inactive,inactive,63
6202,57:52.5,5,active,inactive,64
6203,00:37.1,1,inactive,inactive,65
6204,08:52.5,4,inactive,inactive,69
6205,38:01.7,1,inactive,active,69
6206,55:17.8,3,inactive,inactive,66
6207,39:48.5,3,inactive,active,63
6208,32:15.1,0,inactive,inactive,68
6209,09:15.4,4,inactive,inactive,68
6210,40:51.1,1,inactive,inactive,67
6211,08:57.6,2,inactive,active,70
6212,24:19.5,1,inactive,inactive,64
6213,59:50.2,1,active,active,69
6214,0:39:25,0,inactive,inactive,68
6215,03:42.2,3,inactive,inactive,67
6216,0:20:22,1,active,inactive,69
6217,16:42.7,3,inactive,inactive,63
6218,01:57.5,1,active,active,66
6219,05:14.2,0,active,inactive,67
6220,08:08.5,3,active,inactive,66
6221,31:28.4,2,inactive,inactive,70
6222,35:12.7,1,inactive,active,71
6223,46:41.6,4,inactive,inactive,65
6224,03:00.3,2,inactive,inactive,71
6225,26:46.9,4,active,inactive,67
6226,33:27.9,2,inactive,inactive,69
6227,55:05.9,0,inactive,inactive,70
6228,41:02.5,4,inactive,inactive,71
6229,20:01.6,2,active,inactive,63
6230,50:34.7,2,active,active,64
6231,44:58.2,2,inactive,inactive,66
6232,59:43.6,4,inactive,active,71
6233,25:52.5,1,inactive,inactive,63
6234,08:41.5,3,inactive,inactive,70
6235,32:45.9,2,inactive,inactive,64
6236,29:23.4,3,inactive,inactive,70
6237,59:03.2,4,inactive,inactive,68
6238,52:42.6,3,inactive,inactive,71
6239,58:49.7,0,inactive,active,71
6240,15:46.4,4,inactive,inactive,71
6241,41:19.4,6,active,active,64
6242,57:58.9,0,inactive,inactive,69
6243,51:49.6,4,active,inactive,62
6244,11:48.2,0,inactive,inactive,65
6245,27:41.4,0,inactive,active,62
6246,43:50.3,3,inactive,inactive,68
6247,56:11.7,6,inactive,inactive,67
6248,16:11.1,0,inactive,active,66
